step,scramble,epsilon,sr,avg_len,avg_return,loss,replay_fill,td_mean,td_max
1390001,4,0.050000000000000044,0.0,200.0,-0.12649999999999892,7905.865234375,1.0,102655.84375,1187354.5
1940001,4,0.050000000000000044,0.0,200.0,-0.13449999999999887,4.434720039367676,1.0,185.99810791015625,2957.7236328125
1400001,4,0.050000000000000044,0.0,200.0,-0.11399999999999895,6875.2294921875,1.0,117560.8125,13089401.0
1410001,4,0.050000000000000044,0.0,200.0,-0.14199999999999882,9856.490234375,1.0,92645.2421875,1417828.25
1960001,4,0.050000000000000044,0.0,200.0,-0.15199999999999877,6.792768955230713,1.0,155.47291564941406,2465.056396484375
1420001,4,0.050000000000000044,0.0,200.0,-0.15449999999999883,6278.24609375,1.0,92621.40625,1238065.25
1980001,4,0.050000000000000044,0.0,200.0,-0.12099999999999893,12.810791969299316,1.0,198.29849243164062,2445.25
1430001,4,0.050000000000000044,0.0,200.0,-0.1414999999999987,6149.8671875,1.0,80073.7734375,1459590.25
1440001,4,0.050000000000000044,0.0,200.0,-0.1214999999999987,5557.12939453125,1.0,54032.78515625,952371.8125
2000001,4,0.050000000000000044,0.0,200.0,-0.14049999999999901,8.320585250854492,1.0,211.32464599609375,3032.141357421875
1450001,4,0.050000000000000044,0.0,200.0,-0.1359999999999988,5443.671875,1.0,79902.8984375,1257719.375
1460001,4,0.050000000000000044,0.0,200.0,-0.13049999999999884,3440.176513671875,1.0,69321.40625,833531.875
2020001,4,0.050000000000000044,0.0,200.0,-0.09799999999999878,7.068237781524658,1.0,186.82562255859375,2960.9775390625
1470001,4,0.050000000000000044,0.0,200.0,-0.11349999999999878,3091.566650390625,1.0,68661.890625,1080573.375
2040001,4,0.050000000000000044,0.0,200.0,-0.10299999999999905,2.001262664794922,1.0,203.28457641601562,2424.0615234375
1480001,4,0.050000000000000044,0.0,200.0,-0.11949999999999869,6491.27099609375,1.0,71231.7109375,1885111.75
1490001,4,0.050000000000000044,0.0,200.0,-0.11699999999999887,2327.841064453125,1.0,64656.109375,3078331.5
2060001,4,0.050000000000000044,0.0,200.0,-0.15499999999999883,12.779268264770508,1.0,210.71519470214844,2336.3056640625
1500001,4,0.050000000000000044,0.0,200.0,-0.09999999999999895,2673.635009765625,1.0,64199.84765625,857779.5
2080001,4,0.050000000000000044,0.0,200.0,-0.11049999999999877,6.9461445808410645,1.0,160.12091064453125,2213.375244140625
1510001,4,0.050000000000000044,0.0,200.0,-0.09549999999999878,1578.225830078125,1.0,50541.609375,672248.4375
1520001,4,0.050000000000000044,0.0,200.0,-0.1354999999999988,3415.320556640625,1.0,42673.86328125,563469.375
2100001,4,0.050000000000000044,0.0,200.0,-0.11449999999999895,4.649588584899902,1.0,250.87098693847656,3588.632568359375
1530001,4,0.050000000000000044,0.0,200.0,-0.1484999999999988,2295.7666015625,1.0,55349.1015625,898169.25
2120001,4,0.050000000000000044,0.0,200.0,-0.1579999999999987,5.611259937286377,1.0,215.03277587890625,1891.1923828125
1540001,4,0.050000000000000044,0.0,200.0,-0.10549999999999873,2927.571533203125,1.0,44314.10546875,1039745.5
1550001,4,0.050000000000000044,0.0,200.0,-0.10549999999999886,2833.091552734375,1.0,42777.2734375,740857.5625
2140001,4,0.050000000000000044,0.0,200.0,-0.12799999999999878,5.675764083862305,1.0,172.55621337890625,2390.8193359375
1560001,4,0.050000000000000044,0.014285714285714285,197.18571428571428,-0.1299999999999989,3097.073974609375,1.0,35627.078125,574389.0625
2160001,4,0.050000000000000044,0.0,200.0,-0.12499999999999904,9.744573593139648,1.0,164.8092041015625,2294.736572265625
1570001,4,0.050000000000000044,0.0,200.0,-0.12049999999999869,2449.431396484375,1.0,33755.625,488383.25
1580001,4,0.050000000000000044,0.0,200.0,-0.14749999999999872,3407.02001953125,1.0,36429.88671875,2961774.0
2180001,4,0.050000000000000044,0.0,200.0,-0.1314999999999989,8.386096954345703,1.0,168.51805114746094,2095.2666015625
1590001,4,0.050000000000000044,0.0,200.0,-0.15099999999999883,3388.81640625,1.0,31514.236328125,608281.25
2200001,4,0.050000000000000044,0.0,200.0,-0.0889999999999989,5.144845485687256,1.0,115.41246795654297,2061.353271484375
1600001,4,0.050000000000000044,0.0,200.0,-0.14699999999999894,575.2418212890625,1.0,21736.16796875,331020.25
1610001,4,0.050000000000000044,0.0,200.0,-0.1354999999999988,2235.047607421875,1.0,23434.091796875,398147.875
2220001,4,0.050000000000000044,0.0,200.0,-0.10899999999999897,7.353050708770752,1.0,144.85086059570312,2074.0380859375
1620001,4,0.050000000000000044,0.0,200.0,-0.11249999999999889,698.0053100585938,1.0,23579.6640625,358279.6875
1630001,4,0.050000000000000044,0.0,200.0,-0.11449999999999895,859.4664916992188,1.0,16114.353515625,343643.9375
2240001,4,0.050000000000000044,0.0,200.0,-0.13299999999999879,8.15969467163086,1.0,184.76797485351562,1999.68408203125
1640001,4,0.050000000000000044,0.0,200.0,-0.11099999999999881,2730.239013671875,1.0,17272.70703125,226843.265625
2260001,4,0.050000000000000044,0.0,200.0,-0.0944999999999989,11.384149551391602,1.0,122.93522644042969,1531.498291015625
1650001,4,0.050000000000000044,0.0,200.0,-0.1249999999999988,1148.657470703125,1.0,14920.765625,222841.625
1660001,4,0.050000000000000044,0.0,200.0,-0.14649999999999877,948.003173828125,1.0,14409.052734375,196915.578125
2280001,4,0.050000000000000044,0.0,200.0,-0.078499999999999,2.4887194633483887,1.0,135.1487579345703,1628.4949951171875
1670001,4,0.050000000000000044,0.0,200.0,-0.13399999999999873,1258.0625,1.0,17758.537109375,273166.125
2300001,4,0.050000000000000044,0.0,200.0,-0.1048029999999989,6.518878936767578,1.0,150.8123016357422,2042.14990234375
1680001,4,0.050000000000000044,0.0,200.0,-0.11949999999999879,1177.4681396484375,1.0,13468.5615234375,221382.578125
1690001,4,0.050000000000000044,0.0,200.0,-0.13949999999999885,1061.1202392578125,1.0,12003.884765625,206119.1875
2320001,4,0.050000000000000044,0.0,200.0,-0.0944969999999989,4.070289611816406,1.0,168.56649780273438,1938.61328125
1700001,4,0.050000000000000044,0.0,200.0,-0.1649999999999988,1156.5269775390625,1.0,12352.90625,213858.6875
2340001,4,0.050000000000000044,0.0,200.0,-0.10449999999999882,2.248810291290283,1.0,128.58409118652344,1930.501708984375
1710001,4,0.050000000000000044,0.0,200.0,-0.17149999999999876,1003.5933227539062,1.0,9390.919921875,212746.1875
1720001,4,0.050000000000000044,0.0,200.0,-0.12849999999999887,1362.2581787109375,1.0,9889.0380859375,126900.4453125
2360001,4,0.050000000000000044,0.0,200.0,-0.15749999999999884,7.279587745666504,1.0,136.05628967285156,2391.773193359375
1730001,4,0.050000000000000044,0.0,200.0,-0.09849999999999895,1214.2896728515625,1.0,10513.091796875,145533.015625
2380001,4,0.050000000000000044,0.0,200.0,-0.12149999999999882,7.157796859741211,1.0,165.82284545898438,1679.7520751953125
1740001,4,0.050000000000000044,0.0,200.0,-0.10399999999999889,1012.8244018554688,1.0,11534.12890625,151572.6875
1750001,4,0.050000000000000044,0.0,200.0,-0.11099999999999888,1101.9359130859375,1.0,10011.23046875,307914.625
2400001,4,0.050000000000000044,0.0,200.0,-0.1358099999999988,4.650994300842285,1.0,155.78826904296875,2037.927490234375
1760001,4,0.050000000000000044,0.0,200.0,-0.09749999999999888,697.55126953125,1.0,10035.779296875,203287.21875
2420001,4,0.050000000000000044,0.0,200.0,-0.16098999999999858,2.5080089569091797,1.0,171.3876190185547,1688.20947265625
1770001,4,0.050000000000000044,0.0,200.0,-0.11899999999999893,702.2622680664062,1.0,7079.74365234375,130254.265625
1780001,4,0.050000000000000044,0.0,200.0,-0.15299999999999894,1063.693115234375,1.0,9316.0078125,212963.84375
2440001,4,0.050000000000000044,0.0,200.0,-0.12949999999999887,2.5119142532348633,1.0,187.99342346191406,1890.8101806640625
1790001,4,0.050000000000000044,0.0,200.0,-0.1304999999999988,237.69818115234375,1.0,8965.7802734375,108884.921875
1800001,4,0.050000000000000044,0.0,200.0,-0.09349999999999888,791.450439453125,1.0,8086.005859375,127450.203125
2460001,4,0.050000000000000044,0.0,200.0,-0.13699999999999896,8.410975456237793,1.0,123.71702575683594,1627.6082763671875
1810001,4,0.050000000000000044,0.0,200.0,-0.0819999999999989,687.3269653320312,1.0,6948.29296875,120596.6875
2480001,4,0.050000000000000044,0.0,200.0,-0.12849999999999892,9.034202575683594,1.0,191.6973876953125,2162.917236328125
1820001,4,0.050000000000000044,0.0,200.0,-0.11899999999999883,469.3082580566406,1.0,8604.623046875,119927.3203125
1830001,4,0.050000000000000044,0.0,200.0,-0.12599999999999884,1230.8004150390625,1.0,8759.8115234375,243153.875
2500001,4,0.050000000000000044,0.014285714285714285,197.18571428571428,-0.10599999999999879,6.831666469573975,1.0,138.75906372070312,1823.3912353515625
1840001,4,0.050000000000000044,0.0,200.0,-0.09799999999999881,737.0763549804688,1.0,14254.8212890625,2185898.75
2520001,4,0.050000000000000044,0.0,200.0,-0.08949999999999884,1.000934362411499,1.0,142.40762329101562,1807.7901611328125
1850001,4,0.050000000000000044,0.0,200.0,-0.10899999999999878,337.83648681640625,1.0,14920.125,2061035.0
1860001,4,0.050000000000000044,0.0,200.0,-0.12399999999999879,608.6218872070312,1.0,13116.904296875,1639163.125
2540001,4,0.050000000000000044,0.0,200.0,-0.11749999999999877,7.495072841644287,1.0,169.4033203125,1748.5689697265625
1870001,4,0.050000000000000044,0.0,200.0,-0.09599999999999889,886.5469360351562,1.0,18175.1640625,827346.5625
2560001,4,0.050000000000000044,0.0,200.0,-0.10199999999999887,8.666996002197266,1.0,156.56541442871094,1865.2174072265625
1880001,4,0.050000000000000044,0.0,200.0,-0.09749999999999887,545.7133178710938,1.0,8291.939453125,176302.625
1890001,4,0.050000000000000044,0.0,200.0,-0.11749999999999881,971.5831298828125,1.0,11081.189453125,553631.4375
2580001,4,0.050000000000000044,0.0,200.0,-0.13649999999999876,7.820714473724365,1.0,131.27328491210938,2341.331298828125
1900001,4,0.050000000000000044,0.0,200.0,-0.11149999999999885,720.3541259765625,1.0,8211.92578125,115820.0703125
2600001,4,0.050000000000000044,0.0,200.0,-0.10049999999999892,3.479818344116211,1.0,130.254638671875,2077.92578125
1910001,4,0.050000000000000044,0.0,200.0,-0.09149999999999882,721.3267822265625,1.0,8309.7890625,110009.375
1920001,4,0.050000000000000044,0.0,200.0,-0.11349999999999877,1506.4927978515625,1.0,9142.0751953125,143013.546875
2620001,4,0.050000000000000044,0.0,200.0,-0.1009999999999989,4.830183982849121,1.0,116.65880584716797,1452.552001953125
1930001,4,0.050000000000000044,0.0,200.0,-0.12199999999999875,898.7198486328125,1.0,8374.7509765625,107103.828125
2640001,4,0.050000000000000044,0.0,200.0,-0.10949999999999896,2.7222602367401123,1.0,122.43293762207031,1413.364013671875
1940001,4,0.050000000000000044,0.0,200.0,-0.10349999999999872,236.67103576660156,1.0,7448.41015625,115576.578125
1950001,4,0.050000000000000044,0.0,200.0,-0.11049999999999882,562.779052734375,1.0,6916.6357421875,123027.078125
2660001,4,0.050000000000000044,0.0,200.0,-0.09330299999999894,3.100188732147217,1.0,123.70254516601562,1660.094482421875
1960001,4,0.050000000000000044,0.0,200.0,-0.0864999999999989,734.9306030273438,1.0,5671.94091796875,80554.3828125
1970001,4,0.050000000000000044,0.0,200.0,-0.1034999999999988,794.5567016601562,1.0,7712.0,88864.578125
2680001,4,0.050000000000000044,0.0,200.0,-0.11780299999999874,4.266132354736328,1.0,111.42361450195312,1240.397216796875
1980001,4,0.050000000000000044,0.0,200.0,-0.11399999999999878,635.3309936523438,1.0,6823.171875,81878.7890625
2700001,4,0.050000000000000044,0.014285714285714285,197.2,-0.11230299999999907,2.7009358406066895,1.0,98.25878143310547,1131.9571533203125
1990001,4,0.050000000000000044,0.0,200.0,-0.09299999999999876,3819.34326171875,1.0,619394.0625,30479136.0
2000001,4,0.050000000000000044,0.0,200.0,-0.12099999999999872,1007.8609008789062,1.0,69972.6640625,3994205.75
2720001,4,0.050000000000000044,0.0,200.0,-0.05949699999999892,7.261402606964111,1.0,130.68310546875,2282.50537109375
2010001,4,0.050000000000000044,0.0,200.0,-0.11899999999999875,513.2355346679688,1.0,15593.509765625,1612991.25
2740001,4,0.050000000000000044,0.014285714285714285,197.2,-0.05680399999999902,2.193295478820801,1.0,127.4427261352539,1562.443115234375
2020001,4,0.050000000000000044,0.0,200.0,-0.08099999999999886,571.6417236328125,1.0,32479.48046875,2416894.0
2030001,4,0.050000000000000044,0.0,200.0,-0.06899999999999891,607.0449829101562,1.0,13822.822265625,1524995.0
2760001,4,0.050000000000000044,0.0,200.0,-0.038302999999998776,4.262721061706543,1.0,126.00051879882812,1622.673095703125
2040001,4,0.050000000000000044,0.0,200.0,-0.08699999999999881,1408.203125,1.0,31928.853515625,1969706.625
2780001,4,0.050000000000000044,0.0,200.0,-0.06899699999999896,4.695608615875244,1.0,131.9268341064453,1402.2938232421875
2050001,4,0.050000000000000044,0.0,200.0,-0.11199999999999866,2098.717529296875,1.0,69566.296875,3622059.5
2060001,4,0.050000000000000044,0.0,200.0,-0.1064999999999987,3643.45947265625,1.0,57393.54296875,4064869.5
2800001,4,0.050000000000000044,0.0,200.0,-0.09680299999999897,3.764549732208252,1.0,147.17990112304688,1751.6988525390625
2070001,4,0.050000000000000044,0.0,200.0,-0.1229999999999989,2569.232421875,1.0,75278.140625,4523151.0
2820001,4,0.050000000000000044,0.014285714285714285,197.18571428571428,-0.05699699999999899,5.64732551574707,1.0,143.2295379638672,1497.7984619140625
2080001,4,0.050000000000000044,0.0,200.0,-0.14449999999999896,2518.802490234375,1.0,114035.203125,6424327.5
2090001,4,0.050000000000000044,0.0,200.0,-0.1299999999999989,2334.304443359375,1.0,80011.046875,6540440.0
2840001,4,0.050000000000000044,0.0,200.0,-0.09749999999999885,3.8856024742126465,1.0,129.30838012695312,2697.367919921875
2100001,4,0.050000000000000044,0.0,200.0,-0.12149999999999879,1235.418212890625,1.0,50957.01953125,6012659.5
2860001,4,0.050000000000000044,0.0,200.0,-0.08399999999999892,2.2119140625,1.0,117.301513671875,1220.4498291015625
2110001,4,0.050000000000000044,0.0,200.0,-0.11549999999999887,1556.0614013671875,1.0,80362.6875,22970142.0
2120001,4,0.050000000000000044,0.0,200.0,-0.10399999999999895,1077.9500732421875,1.0,35393.59375,818261.875
2880001,4,0.050000000000000044,0.0,200.0,-0.089499999999999,5.706398963928223,1.0,121.58362579345703,1758.982666015625
2130001,4,0.050000000000000044,0.0,200.0,-0.10149999999999894,2283.637939453125,1.0,34939.8046875,1410233.625
2140001,4,0.050000000000000044,0.0,200.0,-0.10299999999999888,1196.5484619140625,1.0,72459.2265625,10520881.0
2900001,4,0.050000000000000044,0.0,200.0,-0.1319999999999989,2.4325454235076904,1.0,99.80560302734375,1316.826416015625
2150001,4,0.050000000000000044,0.0,200.0,-0.08899999999999894,1830.4237060546875,1.0,26653.8125,860858.25
2920001,4,0.050000000000000044,0.0,200.0,-0.06530299999999885,4.9088897705078125,1.0,121.60210418701172,1698.509765625
2160001,4,0.050000000000000044,0.0,200.0,-0.10949999999999895,1532.029296875,1.0,24976.564453125,729878.625
2170001,4,0.050000000000000044,0.0,200.0,-0.13599999999999882,1065.083251953125,1.0,24233.392578125,682527.0
2940001,4,0.050000000000000044,0.0,200.0,-0.09830299999999893,3.9138121604919434,1.0,143.61349487304688,3212.5771484375
2180001,4,0.050000000000000044,0.0,200.0,-0.1124999999999988,1283.0887451171875,1.0,19845.8359375,588513.0
2960001,4,0.050000000000000044,0.014285714285714285,197.18571428571428,-0.06599699999999886,2.092041015625,1.0,117.34088134765625,1396.6549072265625
2190001,4,0.050000000000000044,0.0,200.0,-0.10099999999999888,1126.5072021484375,1.0,41517.70703125,6646779.0
2200001,4,0.050000000000000044,0.0,200.0,-0.12249999999999873,818.3782348632812,1.0,30644.859375,6514711.0
2980001,4,0.050000000000000044,0.0,200.0,-0.07080299999999898,3.5186424255371094,1.0,128.39596557617188,1845.857666015625
2210001,4,0.050000000000000044,0.0,200.0,-0.09999999999999871,987.625,1.0,27957.5703125,6102294.5
3000001,4,0.050000000000000044,0.0,200.0,-0.07249699999999897,7.008672714233398,1.0,213.22543334960938,3942.23193359375
2220001,4,0.050000000000000044,0.0,200.0,-0.09899999999999891,1651.470703125,1.0,62826.203125,5590819.0
2230001,4,0.050000000000000044,0.0,200.0,-0.11799999999999886,1569.2122802734375,1.0,62111.14453125,5130017.0
3020001,4,0.050000000000000044,0.0,200.0,-0.067499999999999,6.018509864807129,1.0,192.75137329101562,2055.1982421875
2240001,4,0.050000000000000044,0.0,200.0,-0.11049999999999871,1232.88525390625,1.0,64155.86328125,4834677.0
3040001,4,0.050000000000000044,0.0,200.0,-0.09249999999999896,3.763275623321533,1.0,161.93479919433594,1889.3984375
2250001,4,0.050000000000000044,0.0,200.0,-0.11149999999999874,754.3551025390625,1.0,47345.28515625,13977008.0
2260001,4,0.050000000000000044,0.0,200.0,-0.11999999999999883,1400.2550048828125,1.0,60805.0234375,4966803.0
3060001,4,0.050000000000000044,0.0,200.0,-0.10899999999999901,6.423549652099609,1.0,192.65769958496094,1970.5880126953125
2270001,4,0.050000000000000044,0.0,200.0,-0.11749999999999887,1100.5791015625,1.0,36202.65625,4887077.0
3080001,4,0.050000000000000044,0.0,200.0,-0.06599999999999887,6.708343505859375,1.0,195.044189453125,3002.337646484375
2280001,4,0.050000000000000044,0.0,200.0,-0.10999999999999892,1572.8778076171875,1.0,96693.9765625,4908158.0
2290001,4,0.050000000000000044,0.0,200.0,-0.12149999999999883,1227.6602783203125,1.0,76325.8046875,5035600.0
3100001,4,0.050000000000000044,0.0,200.0,-0.08010799999999894,6.326834201812744,1.0,221.146240234375,2694.807373046875
2300001,4,0.050000000000000044,0.0,200.0,-0.12349999999999872,929.4243774414062,1.0,104200.8671875,6709994.5
2310001,4,0.050000000000000044,0.0,200.0,-0.11849999999999876,755.69482421875,1.0,112019.40625,4946738.5
3120001,4,0.050000000000000044,0.0,200.0,-0.06299199999999879,10.168620109558105,1.0,230.91485595703125,2485.2841796875
2320001,4,0.050000000000000044,0.0,200.0,-0.11349999999999891,1494.03369140625,1.0,53031.3828125,5066632.0
3140001,4,0.050000000000000044,0.0,200.0,-0.059303999999998934,8.180992126464844,1.0,217.93630981445312,2227.1103515625
2330001,4,0.050000000000000044,0.0,200.0,-0.11449999999999898,820.0748291015625,1.0,48237.20703125,7302744.5
2340001,4,0.050000000000000044,0.0,200.0,-0.10649999999999887,1276.9031982421875,1.0,31457.6953125,5115192.0
3160001,4,0.050000000000000044,0.0,200.0,-0.08949599999999895,12.99731731414795,1.0,222.86904907226562,2519.08642578125
2350001,4,0.050000000000000044,0.0,200.0,-0.09149999999999879,1152.99560546875,1.0,34173.15234375,6606723.5
3180001,4,0.050000000000000044,0.0,200.0,-0.037499999999998944,1.3811439275741577,1.0,180.0890350341797,1714.098876953125
2360001,4,0.050000000000000044,0.0,200.0,-0.07299999999999902,366.2646179199219,1.0,22532.638671875,2167511.5
2370001,4,0.050000000000000044,0.0,200.0,-0.0518029999999991,778.9525146484375,1.0,16063.5498046875,606197.1875
3200001,4,0.050000000000000044,0.0,200.0,-0.06899999999999902,3.280728578567505,1.0,170.63290405273438,1889.3853759765625
2380001,4,0.050000000000000044,0.0,200.0,-0.075799999999999,677.9348754882812,1.0,28625.349609375,4733235.0
3220001,4,0.050000000000000044,0.014285714285714285,197.2,-0.07260699999999891,7.800943374633789,1.0,205.31954956054688,1705.7498779296875
2390001,4,0.050000000000000044,0.0,200.0,-0.10299699999999885,1129.343994140625,1.0,14859.7509765625,232782.34375
2400001,4,0.050000000000000044,0.0,200.0,-0.09899999999999881,246.4257049560547,1.0,13232.755859375,255325.359375
3240001,4,0.050000000000000044,0.0,200.0,-0.03649299999999897,3.38909649848938,1.0,186.41299438476562,1987.5885009765625
2410001,4,0.050000000000000044,0.0,200.0,-0.0954999999999989,1168.8602294921875,1.0,16178.603515625,350304.5625
3260001,4,0.050000000000000044,0.0,200.0,-0.04710699999999897,4.189197540283203,1.0,184.4386749267578,1616.802490234375
2420001,4,0.050000000000000044,0.0,200.0,-0.12899999999999895,976.3046875,1.0,12699.173828125,330621.46875
2430001,4,0.050000000000000044,0.0,200.0,-0.14199999999999888,1455.5308837890625,1.0,22546.560546875,1306189.0
3280001,4,0.050000000000000044,0.0,200.0,-0.012910999999999189,7.313484191894531,1.0,209.38116455078125,2811.494384765625
2440001,4,0.050000000000000044,0.0,200.0,-0.11449999999999888,1420.6767578125,1.0,48904.0859375,3059084.25
2450001,4,0.050000000000000044,0.0,200.0,-0.13399999999999881,3046.41748046875,1.0,637689.75,95858136.0
3300001,4,0.050000000000000044,0.0,200.0,-0.059488999999998994,5.758786201477051,1.0,161.5628662109375,2021.5772705078125
2460001,4,0.050000000000000044,0.0,200.0,-0.13480499999999884,2023.7042236328125,1.0,259399.015625,17164422.0
3320001,4,0.050000000000000044,0.014285714285714285,197.2,-0.08949999999999914,4.439090728759766,1.0,164.02114868164062,3225.52294921875
2470001,4,0.050000000000000044,0.0,200.0,-0.11079999999999895,4106.1416015625,1.0,409229.3125,24104618.0
2480001,4,0.050000000000000044,0.0,200.0,-0.10349499999999899,1184.5455322265625,1.0,125080.5390625,14430120.0
3340001,4,0.050000000000000044,0.014285714285714285,197.18571428571428,-0.04949999999999882,5.1133623123168945,1.0,181.13246154785156,3622.12158203125
2490001,4,0.050000000000000044,0.0,200.0,-0.09249999999999892,1182.0784912109375,1.0,91889.890625,14254538.0
3360001,4,0.050000000000000044,0.04285714285714286,191.5857142857143,-0.04280399999999885,4.906430721282959,1.0,192.9799041748047,3773.139404296875
2500001,4,0.050000000000000044,0.0,200.0,-0.10349999999999886,1239.10693359375,1.0,116791.890625,17347524.0
2510001,4,0.050000000000000044,0.0,200.0,-0.11249999999999882,3509.842529296875,1.0,266680.71875,17137028.0
3380001,4,0.050000000000000044,0.0,200.0,-0.04033799999999883,4.993683815002441,1.0,230.64700317382812,2829.304443359375
2520001,4,0.050000000000000044,0.0,200.0,-0.12549999999999883,3627.902587890625,1.0,222584.6875,13133810.0
3400001,4,0.050000000000000044,0.0,200.0,-0.055303999999998806,1.6096243858337402,1.0,272.0741271972656,7555.9853515625
2530001,4,0.050000000000000044,0.0,200.0,-0.1654999999999988,2576.02392578125,1.0,64806.14453125,7104928.0
2540001,4,0.050000000000000044,0.0,200.0,-0.17999999999999894,1116.2799072265625,1.0,61534.96875,5679513.5
3420001,4,0.050000000000000044,0.04285714285714286,191.6,-0.05830399999999897,5.118916034698486,1.0,206.94952392578125,3039.718994140625
2550001,4,0.050000000000000044,0.0,200.0,-0.13149999999999898,1284.446533203125,1.0,45990.0,1206244.75
3440001,4,0.050000000000000044,0.0,200.0,-0.022115999999999067,6.659633636474609,1.0,251.59564208984375,3047.7568359375
2560001,4,0.050000000000000044,0.0,200.0,-0.08949999999999898,1091.218017578125,1.0,25793.359375,1541310.25
2570001,4,0.050000000000000044,0.0,200.0,-0.10899999999999896,1850.9739990234375,1.0,49477.44921875,3024565.0
3460001,4,0.050000000000000044,0.014285714285714285,197.2,-0.08448399999999909,5.86746072769165,1.0,228.9887237548828,2157.005126953125
2580001,4,0.050000000000000044,0.0,200.0,-0.11399999999999894,1215.661376953125,1.0,31556.744140625,978230.75
3480001,4,0.050000000000000044,0.0,200.0,-0.027107999999998876,4.889739036560059,1.0,240.5988311767578,2819.03271484375
2590001,4,0.050000000000000044,0.0,200.0,-0.11349999999999896,1723.2332763671875,1.0,25465.79296875,1262570.25
2600001,4,0.050000000000000044,0.0,200.0,-0.11249999999999892,1046.4842529296875,1.0,28939.083984375,1441023.5
3500001,4,0.050000000000000044,0.0,200.0,-0.11330499999999898,7.279745578765869,1.0,233.19381713867188,2834.02392578125
2610001,4,0.050000000000000044,0.014285714285714285,197.18571428571428,-0.12549999999999892,1011.5216064453125,1.0,30087.84375,786675.25
2620001,4,0.050000000000000044,0.0,200.0,-0.13399999999999881,1274.5166015625,1.0,22062.017578125,703347.5
3520001,4,0.050000000000000044,0.014285714285714285,197.18571428571428,-0.07310599999999885,9.497598648071289,1.0,194.16952514648438,2282.518310546875
2630001,4,0.050000000000000044,0.0,200.0,-0.13949999999999874,983.9450073242188,1.0,28598.767578125,1254420.125
3540001,4,0.050000000000000044,0.0,200.0,-0.08949399999999909,5.956142425537109,1.0,178.32215881347656,1974.6341552734375
2640001,4,0.050000000000000044,0.0,200.0,-0.12230899999999885,1156.146240234375,1.0,23238.23046875,819798.875
2650001,4,0.050000000000000044,0.0,200.0,-0.08329999999999892,784.64111328125,1.0,24835.17578125,788013.3125
3560001,4,0.050000000000000044,0.0,200.0,-0.09860599999999888,2.5293478965759277,1.0,150.95693969726562,1649.747802734375
2660001,4,0.050000000000000044,0.0,200.0,-0.10049099999999893,1628.532470703125,1.0,25084.201171875,1139967.625
3580001,4,0.050000000000000044,0.014285714285714285,197.18571428571428,-0.05230299999999896,5.875171661376953,1.0,147.67324829101562,1547.3363037109375
2670001,4,0.050000000000000044,0.014285714285714285,197.21428571428572,-0.14549999999999874,743.45361328125,1.0,24741.080078125,847588.375
2680001,4,0.050000000000000044,0.0,200.0,-0.12499999999999875,589.0753173828125,1.0,21876.935546875,608063.375
3600001,4,0.050000000000000044,0.0,200.0,-0.06691099999999892,2.9518189430236816,1.0,185.029541015625,2170.56201171875
2690001,4,0.050000000000000044,0.0,200.0,-0.09799999999999894,1642.9783935546875,1.0,17151.353515625,521440.59375
3620001,4,0.050000000000000044,0.0,200.0,-0.08348899999999883,8.448200225830078,1.0,189.24563598632812,3348.735107421875
2700001,4,0.050000000000000044,0.0,200.0,-0.11199999999999889,446.1430969238281,1.0,15004.0791015625,747914.0
2710001,4,0.050000000000000044,0.0,200.0,-0.10299999999999891,1245.4898681640625,1.0,15611.12109375,450391.90625
3640001,4,0.050000000000000044,0.0,200.0,-0.07099999999999876,4.5067138671875,1.0,165.71572875976562,2386.818115234375
2720001,4,0.050000000000000044,0.0,200.0,-0.11949999999999894,278.10894775390625,1.0,13138.578125,601860.9375
3660001,4,0.050000000000000044,0.014285714285714285,197.18571428571428,-0.07891199999999907,3.0845770835876465,1.0,166.0263671875,1729.4544677734375
2730001,4,0.050000000000000044,0.0,200.0,-0.1254999999999989,710.4953002929688,1.0,15754.7578125,510661.71875
2740001,4,0.050000000000000044,0.0,200.0,-0.12649999999999875,577.3716430664062,1.0,15087.8681640625,477667.96875
3680001,4,0.050000000000000044,0.0,200.0,-0.06430399999999895,3.325556516647339,1.0,206.6302947998047,4021.376953125
2750001,4,0.050000000000000044,0.0,200.0,-0.13799999999999873,1996.125244140625,1.0,15514.3359375,507038.125
2760001,4,0.050000000000000044,0.0,200.0,-0.10681499999999879,260.8450012207031,1.0,17653.921875,570279.9375
3700001,4,0.050000000000000044,0.014285714285714285,197.18571428571428,-0.100333999999999,3.9940433502197266,1.0,221.88194274902344,3957.05517578125
2770001,4,0.050000000000000044,0.0,200.0,-0.1032999999999988,1391.3458251953125,1.0,19651.4609375,1174894.625
3720001,4,0.050000000000000044,0.014285714285714285,197.24285714285713,-0.06646599999999885,1.5641570091247559,1.0,171.99276733398438,2429.42578125
2780001,4,0.050000000000000044,0.0,200.0,-0.12748499999999877,574.2816772460938,1.0,15213.1015625,857183.25
2790001,4,0.050000000000000044,0.0,200.0,-0.08949999999999879,384.6050720214844,1.0,13567.6142578125,433729.1875
3740001,4,0.050000000000000044,0.0,200.0,-0.1073029999999989,3.3340003490448,1.0,196.8363037109375,2494.781982421875
2800001,4,0.050000000000000044,0.0,200.0,-0.07899999999999877,377.7403869628906,1.0,24666.673828125,2094066.375
